11606,2024-09-09,38,49,1
11607,2022-11-13,8,2,5
11608,2022-02-22,44,22,3
11609,2022-08-21,29,21,5
11610,2022-05-09,8,19,4
11611,2023-07-19,47,10,5
11612,2023-01-28,39,1,5
11613,2023-12-18,7,29,1
11614,2024-01-12,13,5,1
11615,2020-05-05,35,28,5
11616,2024-12-16,45,49,3
11617,2023-01-02,47,5,2
11618,2023-10-10,1,22,5
11619,2020-12-04,49,4,4
11620,2024-05-30,29,37,2
11621,2023-02-23,5,49,4
11622,2021-05-31,32,43,3
11623,2020-12-12,27,40,5
11624,2024-07-02,13,25,2
11625,2022-08-15,2,40,3
11626,2020-07-09,5,50,5
11627,2021-10-15,13,36,5
11628,2020-11-10,9,3,4
11629,2023-06-10,2,22,3
11630,2020-01-03,12,28,5
11631,2024-12-06,27,50,4
11632,2023-05-10,37,24,2
11633,2022-12-14,15,27,5
11634,2020-12-18,12,20,2
11635,2022-03-15,35,39,5
11636,2020-12-31,3,22,1
11637,2024-03-15,34,26,1
11638,2022-04-22,35,4,1
11639,2024-05-17,36,33,2
11640,2024-06-07,6,45,1
11641,2023-11-04,12,1,5
11642,2024-09-18,16,21,1
11643,2024-08-09,27,41,3
11644,2024-12-20,7,2,4
11645,2023-12-22,3,16,5
11646,2023-08-27,45,49,4
11647,2020-10-16,50,31,2
11648,2020-09-09,20,35,2
11649,2024-10-10,24,30,5
11650,2021-04-07,24,23,2
11651,2021-08-10,43,34,4
11652,2023-01-27,8,38,2
11653,2022-11-11,41,36,3
11654,2020-10-13,6,26,2
11655,2024-01-02,40,39,3
11656,2020-06-19,18,47,1
11657,2022-01-11,21,30,4
11658,2024-05-19,5,27,1
11659,2021-11-15,4,15,5
11660,2021-11-11,32,26,1
11661,2020-05-30,23,49,3
11662,2023-05-27,39,21,5
11663,2020-10-10,34,49,2
11664,2024-01-04,22,33,5
11665,2021-10-18,18,8,3
11666,2023-04-28,19,30,3
11667,2020-05-23,2,16,1
11668,2022-12-23,5,44,2
11669,2020-05-12,5,22,1
11670,2020-02-29,15,36,3
11671,2023-05-15,27,38,4
11672,2024-09-22,49,8,5
11673,2023-02-14,14,3,5
11674,2021-03-23,27,3,3
11675,2023-02-06,7,15,2
11676,2024-03-03,28,11,5
11677,2020-09-12,13,19,3
11678,2020-02-26,9,15,2
11679,2023-11-29,48,50,5
11680,2024-12-25,14,2,4
11681,2020-10-13,3,18,4
11682,2021-12-28,8,29,2
11683,2020-12-11,28,25,1
11684,2022-10-18,19,12,4
11685,2024-06-08,30,2,4
11686,2020-10-17,7,16,4
11687,2021-05-18,48,39,4
11688,2021-12-11,46,16,5
11689,2022-06-28,13,17,2
11690,2020-05-26,50,14,3
11691,2023-07-01,23,9,5
11692,2021-06-14,30,46,4
11693,2022-09-16,4,9,1
11694,2024-12-14,45,44,1
11695,2021-05-23,34,12,5
11696,2020-08-20,25,5,3
11697,2021-05-15,46,24,1
11698,2023-08-09,3,7,5
11699,2021-02-10,4,46,3
11700,2022-03-26,46,23,4
11701,2022-10-04,44,10,2
11702,2024-03-04,32,50,3
11703,2022-08-07,43,38,4
11704,2024-05-04,13,31,3
11705,2024-04-17,40,33,1
11706,2021-04-04,3,37,5
11707,2022-05-26,22,13,3
11708,2023-10-17,23,38,3
11709,2020-11-08,25,46,2
11710,2023-04-06,12,8,2
11711,2024-07-30,26,49,4
11712,2020-11-26,13,39,3
11713,2022-03-03,19,40,2
11714,2023-11-11,33,14,5
11715,2022-03-12,1,49,3
11716,2024-08-08,49,38,4
11717,2020-04-20,28,14,5
11718,2024-05-30,5,47,3
11719,2020-11-05,8,3,1
11720,2020-05-19,29,12,1
11721,2021-01-22,3,16,2
11722,2021-03-08,20,16,2
11723,2020-06-26,22,38,2
11724,2020-01-17,39,44,4
11725,2020-08-13,6,13,2
11726,2021-02-12,13,14,1
11727,2021-08-26,29,8,2
11728,2022-09-30,1,30,1
11729,2024-05-25,22,17,2
11730,2021-06-27,40,25,1
11731,2021-12-05,29,17,2
11732,2022-02-01,38,7,2
11733,2024-07-27,48,43,4
11734,2021-06-01,20,47,5
11735,2024-10-03,42,24,5
11736,2024-09-07,19,14,5
11737,2024-08-24,10,21,5
11738,2021-12-05,9,21,4
11739,2023-03-26,23,1,4
11740,2024-09-05,13,37,3
11741,2020-06-17,36,44,1
11742,2021-02-08,21,5,1
11743,2020-05-27,24,18,4
11744,2023-03-03,45,42,4
11745,2020-01-16,30,34,1
11746,2020-09-22,1,31,4
11747,2023-12-25,3,22,2
11748,2024-04-27,50,7,2
11749,2024-05-28,48,47,4
11750,2020-06-25,49,45,4
11751,2022-11-07,10,39,5
11752,2021-03-01,17,24,4
11753,2021-07-22,7,30,2
11754,2020-12-11,7,28,3
11755,2022-11-05,50,3,3
11756,2022-01-11,38,11,1
11757,2021-02-22,28,34,1
11758,2021-05-31,30,19,2
11759,2023-07-28,24,23,5
11760,2024-06-12,4,24,3
11761,2021-04-26,45,12,5
11762,2023-03-02,6,46,5
11763,2021-01-26,16,24,4
11764,2020-01-07,22,21,2
11765,2021-05-11,25,8,5
11766,2024-02-20,47,5,3
11767,2021-06-16,36,16,2
11768,2022-06-24,48,21,4
11769,2023-07-25,17,9,5
11770,2023-03-03,22,45,1
11771,2023-06-13,37,24,2
11772,2022-04-18,40,17,1
11773,2024-08-31,45,9,5
11774,2022-12-19,33,35,2
11775,2020-07-28,14,41,5
11776,2021-10-23,2,38,5
11777,2021-09-11,27,42,3
11778,2023-05-13,28,21,3
11779,2021-08-02,22,25,5
11780,2021-08-24,6,22,1
11781,2022-02-14,29,14,5
11782,2021-01-13,23,14,5
11783,2021-01-24,9,30,2
11784,2024-09-09,1,17,5
11785,2020-11-03,29,31,4
11786,2021-04-21,7,17,1
11787,2020-08-02,6,43,2
11788,2023-10-07,39,47,1
11789,2023-01-31,18,37,3
11790,2022-08-10,4,22,4
11791,2022-03-09,39,30,3
11792,2023-10-13,10,50,3
11793,2021-04-19,35,38,4
11794,2024-11-08,8,43,5
11795,2020-12-16,30,32,3
11796,2020-11-16,33,24,4
11797,2024-09-08,17,20,2
11798,2021-03-20,10,27,4
11799,2020-03-15,5,22,1
11800,2021-04-15,50,15,1
11801,2023-03-07,27,3,3
11802,2023-11-27,8,44,1
11803,2023-04-07,19,30,2
11804,2021-05-28,33,47,5
11805,2023-07-11,5,25,1
11806,2024-03-19,1,36,4
11807,2024-09-30,8,4,1
11808,2022-12-10,21,35,1
11809,2021-04-01,31,9,1
11810,2022-08-15,37,13,3
11811,2020-09-03,1,49,5
11812,2024-03-01,42,39,4
11813,2022-09-20,50,22,2
11814,2023-01-20,14,44,3
11815,2024-06-03,10,26,4
11816,2023-02-28,12,23,1
11817,2020-10-19,22,17,3
11818,2024-07-04,6,44,3
11819,2022-04-28,10,41,1
11820,2023-03-17,11,40,3
11821,2021-03-25,2,7,4
11822,2023-09-09,42,37,1
11823,2024-05-08,2,43,5
11824,2024-08-28,6,18,5
11825,2020-02-09,28,24,5
11826,2021-01-28,43,46,5
11827,2022-05-12,10,24,5
11828,2021-03-14,36,19,1
11829,2023-12-21,32,35,1
11830,2023-03-26,42,40,2
11831,2023-01-31,30,16,3
11832,2020-01-13,25,23,1
11833,2024-07-07,4,18,3
11834,2023-10-24,17,22,2
11835,2023-10-15,2,38,2
11836,2024-06-20,25,21,2
11837,2021-06-11,32,27,4
11838,2020-01-20,40,34,2
11839,2021-12-24,30,32,3
11840,2024-06-16,20,11,2
11841,2020-10-26,28,30,3
11842,2020-06-02,26,7,5
11843,2023-06-30,9,11,4
11844,2020-05-03,46,35,2
11845,2022-09-07,31,38,3
11846,2020-01-13,43,6,4
11847,2022-07-13,26,31,3
11848,2022-04-26,20,18,4
11849,2023-11-09,41,28,3
11850,2022-09-29,33,35,3
11851,2023-10-05,26,13,2
11852,2021-12-08,6,14,2
11853,2024-05-07,8,28,3
11854,2021-12-20,27,2,1
11855,2022-09-07,26,23,4
11856,2021-12-03,32,6,2
11857,2023-10-13,40,48,3
11858,2020-06-14,42,44,3
11859,2024-12-24,50,15,3
11860,2022-04-06,40,6,5
11861,2022-07-31,11,43,5
11862,2023-01-09,8,45,2
11863,2024-11-21,13,39,2
11864,2024-03-29,10,50,3
11865,2021-11-10,43,34,5
11866,2024-10-05,38,23,5
11867,2021-03-02,35,47,3
11868,2020-09-04,18,32,1
11869,2022-02-11,3,18,4
11870,2022-05-14,13,31,4
11871,2020-01-24,38,41,2
11872,2021-07-16,22,3,1
11873,2023-01-01,27,11,3
11874,2024-10-13,23,38,4
11875,2023-06-12,10,41,3
11876,2022-12-23,47,17,1
11877,2020-02-09,33,40,5
11878,2023-01-05,48,37,3
11879,2022-10-11,30,9,5
11880,2024-06-09,32,12,4
11881,2024-06-08,40,30,1
11882,2020-01-06,41,3,1
11883,2024-04-27,41,29,4
11884,2022-04-05,10,12,5
11885,2020-09-29,26,4,3
11886,2021-11-13,49,1,5
11887,2020-09-18,28,14,2
11888,2024-09-15,32,45,5
11889,2020-11-27,41,47,2
11890,2022-02-18,1,21,2
11891,2022-05-14,25,22,1
11892,2023-09-28,45,9,5
11893,2024-10-07,5,47,5
11894,2023-02-26,35,17,2
11895,2021-12-23,44,31,3
11896,2021-04-26,22,36,1
11897,2022-11-18,17,44,1
11898,2024-07-18,9,49,4
11899,2024-01-14,48,30,1
11900,2024-03-06,45,44,4
11901,2022-07-20,3,29,5
11902,2022-06-03,1,14,5
11903,2024-11-15,37,20,3
11904,2020-03-14,21,41,2
11905,2022-07-02,36,6,4
11906,2020-09-25,12,35,4
11907,2024-12-19,37,50,5
11908,2023-04-23,19,16,1
11909,2020-07-06,35,41,5
11910,2023-01-01,27,24,2
11911,2023-06-17,12,26,5
11912,2021-12-25,36,24,5
11913,2021-05-31,30,22,4
11914,2022-09-12,5,42,1
11915,2023-01-04,3,49,3
11916,2022-12-13,41,43,5
11917,2021-12-28,16,39,3
11918,2022-09-19,50,5,5
11919,2021-11-21,2,16,4
11920,2024-03-30,7,36,2
11921,2020-04-04,20,13,4
11922,2024-03-07,21,26,2
11923,2024-04-05,9,47,2
11924,2022-04-16,15,7,2
11925,2022-03-23,4,15,3
11926,2023-05-07,12,29,4
11927,2023-05-21,17,26,4
11928,2020-08-10,24,39,4
11929,2024-11-20,12,34,3
11930,2024-03-13,26,9,1
11931,2022-04-07,12,14,2
11932,2023-04-10,25,44,5
11933,2023-06-02,40,1,3
11934,2024-02-16,28,33,3
11935,2023-03-28,26,45,2
11936,2020-10-09,12,4,5
11937,2024-07-14,20,36,2
11938,2022-07-01,6,26,3
11939,2021-05-09,27,48,1
11940,2022-08-07,15,31,5
11941,2023-01-23,16,38,5
11942,2024-08-03,46,42,5
11943,2022-01-16,14,16,2
11944,2023-02-21,42,31,5
11945,2022-11-13,36,21,4
11946,2021-01-02,26,38,2
11947,2023-04-16,49,4,4
11948,2024-12-04,1,31,2
11949,2023-01-21,16,3,5
11950,2024-08-17,23,49,2
11951,2024-07-21,4,28,3
11952,2020-06-28,9,21,4
11953,2020-12-20,44,38,3
11954,2020-08-03,19,32,5
11955,2024-11-21,18,3,3
11956,2023-06-12,13,17,1
11957,2022-11-01,4,39,4
11958,2024-01-18,1,38,1
11959,2024-04-24,45,41,1
11960,2021-06-01,15,48,1
11961,2022-01-21,9,1,3
11962,2022-09-25,50,15,3
11963,2022-01-10,25,37,3
11964,2020-12-24,22,9,3
11965,2022-09-08,29,9,3
11966,2020-02-03,10,17,3
11967,2024-02-08,29,41,5
11968,2022-12-02,11,5,5
11969,2023-06-30,16,31,3
11970,2021-05-22,40,47,5
11971,2020-12-07,1,36,4
11972,2023-05-01,32,28,4
11973,2021-09-03,2,49,1
11974,2021-05-16,3,46,3
11975,2020-11-14,26,46,2
11976,2022-07-25,45,12,1
11977,2022-10-20,9,14,2
11978,2024-04-22,31,23,2
11979,2020-10-26,7,42,5
11980,2020-08-02,5,46,5
11981,2023-02-04,49,43,1
11982,2021-07-07,37,3,2
11983,2024-06-18,35,31,5
11984,2023-09-08,10,8,1
11985,2021-04-14,3,26,1
11986,2023-05-10,33,1,2
11987,2020-12-25,15,18,3
11988,2024-04-05,48,19,3
11989,2023-02-01,31,4,5
11990,2023-10-29,42,9,4
11991,2022-01-21,49,26,5
11992,2020-05-12,13,33,3
11993,2021-12-09,5,33,4
11994,2021-12-10,48,43,4
11995,2024-02-23,15,39,1
11996,2021-05-28,25,16,5
11997,2021-08-01,21,29,1
11998,2022-02-03,1,3,4
11999,2022-07-30,6,12,3
12000,2023-04-08,7,43,5
12001,2021-12-01,13,1,2
12002,2021-10-11,40,20,2
12003,2021-08-01,34,33,1
12004,2024-01-30,1,7,1
12005,2023-01-17,45,14,1
12006,2023-05-05,35,45,1
12007,2020-04-17,50,11,2
12008,2024-09-23,8,44,3
12009,2023-05-07,19,46,5
12010,2021-03-21,45,50,4
12011,2021-08-17,44,46,4
12012,2022-11-16,25,37,4
12013,2023-09-18,42,7,1
12014,2020-01-14,46,11,3
12015,2023-06-03,5,19,1
12016,2021-05-31,8,7,4
12017,2020-06-13,24,13,4
12018,2022-10-10,29,7,3
12019,2021-06-09,2,17,3
12020,2022-05-10,3,38,4
12021,2024-08-08,16,48,2
12022,2021-08-28,34,8,3
12023,2024-08-10,14,1,5
12024,2022-07-14,48,3,3
12025,2022-07-06,48,4,4
12026,2023-05-11,36,1,1
12027,2024-09-06,28,41,3
12028,2024-07-04,39,14,3
12029,2020-09-23,15,27,4
12030,2022-10-03,34,3,4
12031,2022-06-26,32,24,1
12032,2022-06-26,36,30,5
12033,2024-01-01,38,5,4
12034,2020-02-15,16,22,1
12035,2024-09-14,2,45,2
12036,2023-05-18,25,42,3
12037,2024-02-04,40,3,3
12038,2022-05-09,28,9,2
12039,2020-10-12,19,7,3
12040,2020-11-01,18,8,5
12041,2020-07-19,44,2,5
12042,2024-03-07,7,12,4
12043,2022-04-16,3,44,1
12044,2024-03-20,1,28,4
12045,2021-06-05,36,16,4
12046,2021-05-15,44,20,3
12047,2024-09-19,46,50,5
12048,2024-10-15,1,18,4
12049,2020-09-18,22,44,2
12050,2022-05-29,42,3,2
12051,2020-09-26,3,38,1
12052,2020-01-16,29,1,1
12053,2020-02-19,37,8,4
12054,2022-11-25,6,27,1
12055,2024-01-13,8,13,5
12056,2021-11-02,49,34,2
12057,2020-10-31,28,7,1
12058,2021-04-22,46,35,5
12059,2021-01-09,47,43,5
12060,2024-12-05,14,5,4
12061,2020-02-13,4,41,1
12062,2023-11-16,5,18,2
12063,2024-10-21,17,22,3
12064,2022-06-08,33,29,4
12065,2024-04-29,4,10,3
12066,2021-02-24,43,13,1
12067,2024-11-30,5,28,2
12068,2020-11-03,19,44,3
12069,2022-11-18,35,28,4
12070,2021-07-18,20,40,2
12071,2021-01-13,14,10,3
12072,2024-06-30,34,30,4
12073,2020-09-15,1,48,1
12074,2024-07-06,13,34,1
12075,2024-03-12,14,13,2
12076,2024-04-10,47,2,2
12077,2024-10-03,48,38,1
12078,2023-10-23,15,48,5
12079,2020-07-08,28,10,4
12080,2021-07-09,3,41,3
12081,2024-12-23,36,44,2
12082,2024-01-19,2,17,3
12083,2024-03-10,17,26,5
12084,2021-11-26,22,15,5
12085,2024-03-24,45,11,4
12086,2023-05-05,34,1,1
12087,2023-02-22,49,47,5
12088,2023-12-22,8,38,3
12089,2022-01-12,50,47,2
12090,2020-02-18,1,21,4
12091,2022-07-17,50,14,4
12092,2024-06-17,5,8,3
12093,2021-07-24,42,4,3
12094,2023-10-17,45,19,3
12095,2020-04-30,44,12,3
12096,2020-02-09,47,32,5
12097,2020-04-22,32,33,1
12098,2024-04-12,16,44,4
12099,2021-07-04,11,33,1
12100,2024-08-04,4,22,1
12101,2024-04-18,35,30,3
12102,2021-06-03,6,17,4
12103,2021-10-03,12,32,2
12104,2023-07-11,8,2,3
12105,2023-07-25,47,4,2
12106,2024-07-19,21,30,4
12107,2021-03-11,9,12,3
12108,2024-01-25,43,23,4
12109,2023-05-06,29,48,5
12110,2020-05-12,42,29,3
12111,2024-10-02,50,45,1
12112,2022-05-28,44,2,2
12113,2023-03-09,44,8,5
12114,2020-12-01,48,2,5
12115,2024-12-31,35,34,1
12116,2020-03-02,3,10,3
12117,2023-05-26,40,27,2
12118,2023-05-11,23,21,4
12119,2020-06-01,43,20,4
12120,2023-01-13,20,3,5
12121,2022-04-02,36,28,2
12122,2020-11-12,23,25,3
12123,2020-02-06,28,23,2
12124,2020-02-23,49,41,3
12125,2021-04-18,21,28,1
12126,2023-12-07,28,48,4
12127,2022-01-07,16,43,1
12128,2022-08-16,19,26,1
12129,2022-11-12,4,8,4
12130,2024-09-07,39,41,1
12131,2024-06-09,30,32,4
12132,2020-03-05,33,9,3
12133,2022-11-14,33,2,2
12134,2021-04-22,11,33,5
12135,2020-04-12,21,41,1
12136,2023-02-01,23,39,3
12137,2023-07-20,1,35,1
12138,2021-08-04,45,23,5
12139,2023-01-22,19,5,1
12140,2020-03-23,22,31,4
12141,2024-04-11,18,40,4
12142,2020-12-16,28,22,3
12143,2022-07-08,16,50,5
12144,2023-02-25,25,14,2
12145,2024-10-21,31,2,2
12146,2023-03-24,50,16,2
12147,2024-04-27,1,26,4
12148,2021-10-24,3,48,3
12149,2025-01-01,4,44,1
12150,2024-11-13,8,6,4
12151,2021-04-12,37,31,1
12152,2024-04-20,27,6,3
12153,2020-05-31,42,30,1
12154,2023-06-03,11,7,1
12155,2020-06-03,41,27,4
12156,2021-03-17,15,28,2
12157,2024-03-10,13,35,1
12158,2023-10-23,29,14,1
12159,2020-02-12,6,39,4
12160,2024-08-28,48,28,3
12161,2022-08-04,46,26,4
12162,2023-06-08,8,30,1
12163,2021-08-14,33,7,4
12164,2023-04-30,15,30,2
12165,2022-11-13,50,36,4
12166,2024-03-13,9,25,1
12167,2020-10-09,38,41,3
12168,2024-03-29,5,27,5
12169,2023-10-29,22,37,5
12170,2022-03-09,4,19,4
12171,2024-09-07,2,20,3
12172,2022-09-08,37,48,1
12173,2023-01-12,40,10,1
12174,2021-01-22,17,19,4
12175,2021-10-05,26,12,5
12176,2023-09-04,32,9,1
12177,2020-10-13,44,9,4
12178,2023-02-20,48,35,2
12179,2024-04-24,24,8,2
12180,2022-05-27,18,32,1
12181,2020-12-30,43,46,5
12182,2020-09-14,6,37,3
12183,2023-12-10,50,11,4
12184,2022-11-21,17,44,1
12185,2022-11-26,31,6,2
12186,2020-12-11,20,5,2
12187,2021-05-30,2,46,4
12188,2020-03-09,40,17,1
12189,2024-07-15,14,50,4
12190,2023-09-02,37,24,4
12191,2024-10-17,16,41,5
12192,2024-04-11,26,49,2
12193,2020-06-28,48,1,5
12194,2023-09-07,7,30,4
12195,2022-04-25,13,48,2
12196,2024-06-07,3,21,4
12197,2024-11-17,21,30,2
12198,2022-07-31,38,37,2
12199,2023-06-17,10,34,4
12200,2024-02-26,12,2,3
12201,2024-01-08,38,21,2
12202,2021-07-24,2,21,1
12203,2022-07-03,41,6,3
12204,2020-05-26,8,27,1
12205,2023-04-29,35,50,1
12206,2024-01-27,41,14,4
12207,2022-07-05,7,27,4
12208,2022-03-01,23,44,1
12209,2021-10-21,43,21,5
12210,2021-05-03,14,36,4
12211,2022-12-26,30,45,5
12212,2023-11-19,3,6,3
12213,2021-08-25,34,23,3
12214,2021-05-29,7,11,4
12215,2022-12-16,39,6,4
12216,2023-01-03,12,49,3
12217,2022-10-09,45,13,2
12218,2023-08-20,30,17,5
12219,2020-05-01,6,43,1
12220,2021-07-01,39,26,4
12221,2023-09-13,5,7,4
12222,2023-11-06,30,23,3
12223,2021-01-30,19,37,1
12224,2022-05-09,7,17,1
12225,2024-09-17,23,14,4
12226,2023-10-05,26,29,2
12227,2022-06-10,39,11,1
12228,2024-02-07,17,36,1
12229,2021-02-10,34,28,5
12230,2023-10-14,14,50,1
12231,2021-07-20,43,20,2
12232,2024-01-17,45,41,1
12233,2021-08-26,6,45,1
12234,2020-01-26,36,15,5
12235,2024-04-04,11,20,2
12236,2021-02-23,22,30,4
12237,2020-06-07,10,1,3
12238,2023-07-29,15,27,4
12239,2020-05-18,45,46,4
12240,2023-07-05,28,44,3
12241,2022-08-26,47,38,4
12242,2022-11-27,38,50,4
12243,2023-01-09,1,23,1
12244,2024-03-13,30,1,1
12245,2023-08-08,33,16,5
12246,2023-09-26,49,10,3
12247,2021-08-16,1,26,4
12248,2024-10-02,38,45,1
12249,2020-06-17,40,2,5
12250,2020-12-09,10,1,3
12251,2022-10-08,48,7,3
12252,2020-08-26,9,49,2
12253,2020-05-22,47,26,3
12254,2024-11-11,17,42,3
12255,2021-05-05,14,49,4
12256,2022-10-10,37,19,3
12257,2020-05-25,48,32,4
12258,2020-12-12,37,41,1
12259,2022-02-18,28,43,5
12260,2021-12-19,16,24,1
12261,2021-01-13,27,50,4
12262,2022-11-18,34,32,5
12263,2020-03-07,25,8,3
12264,2022-05-28,45,34,1
12265,2023-10-09,15,3,4
12266,2021-11-30,41,43,5
12267,2021-08-06,40,9,1
12268,2022-10-10,10,21,2
12269,2022-04-11,11,14,5
12270,2024-11-27,41,34,3
12271,2020-11-14,13,2,3
12272,2020-12-10,11,12,5
12273,2020-11-25,40,30,5
12274,2022-03-15,31,21,5
12275,2022-08-13,8,17,2
12276,2024-06-24,8,20,3
12277,2020-06-12,15,45,1
12278,2023-03-25,27,7,5
12279,2020-12-12,3,4,1
12280,2022-07-31,19,6,4
12281,2020-04-07,40,5,5
12282,2022-08-28,32,48,1
12283,2022-07-29,42,48,5
12284,2022-12-22,41,18,2
12285,2023-01-02,45,30,3
12286,2021-09-28,31,47,1
12287,2021-06-28,19,9,3
12288,2023-07-28,24,48,4
12289,2020-08-11,24,49,4
12290,2020-04-09,39,45,1
12291,2023-09-23,32,17,1
12292,2022-12-26,12,46,1
12293,2020-09-24,7,24,1
12294,2024-05-14,25,20,3
12295,2020-04-12,41,43,1
12296,2024-01-17,31,28,5
12297,2020-08-24,5,28,3
12298,2024-03-01,38,33,2
12299,2023-04-22,26,47,2
12300,2022-12-31,15,12,2
12301,2024-07-27,47,38,5
12302,2024-04-26,3,44,3
12303,2022-03-11,4,6,4
12304,2022-08-14,3,46,4
12305,2022-01-13,24,5,5
12306,2022-04-23,7,23,1
12307,2020-09-12,25,50,3
12308,2022-10-29,1,34,4
12309,2021-08-24,32,41,4
12310,2021-06-05,42,24,3
12311,2023-01-14,26,48,1
12312,2020-11-12,24,9,3
12313,2020-03-23,19,46,1
12314,2022-01-07,48,40,4
12315,2024-06-06,49,8,1
12316,2022-05-12,50,11,5
12317,2020-05-16,47,45,1
12318,2023-01-26,42,10,4
12319,2023-05-19,32,30,4
12320,2022-03-23,48,7,4
12321,2024-10-11,21,39,1
12322,2024-07-14,40,9,2
12323,2021-09-02,50,24,2
12324,2023-08-19,38,18,2
12325,2020-02-11,43,29,3
12326,2021-08-08,43,18,5
12327,2021-06-06,17,30,5
12328,2023-12-19,23,19,3
12329,2021-12-27,3,47,1
12330,2021-06-28,4,45,3
12331,2024-06-23,5,21,2
12332,2021-12-28,46,45,2
12333,2023-07-19,27,29,4
12334,2021-01-17,31,44,3
12335,2022-06-10,36,26,1
12336,2022-11-08,5,44,4
12337,2023-08-14,46,35,5
12338,2022-03-26,35,31,3
12339,2022-11-27,35,21,2
12340,2024-05-09,33,34,2
12341,2022-11-11,41,7,2
12342,2020-04-14,31,37,2
12343,2021-02-06,11,6,3
12344,2020-07-15,31,3,4
12345,2024-07-01,16,50,4
12346,2022-06-15,30,42,1
12347,2021-12-22,47,21,1
12348,2022-05-26,39,28,4
12349,2021-11-06,24,47,3
12350,2022-04-04,2,36,4
12351,2022-03-13,34,27,1
12352,2023-06-02,18,27,3
12353,2024-09-14,8,29,4
12354,2024-05-31,24,22,4
12355,2020-10-31,2,25,1
12356,2024-12-07,45,5,5
12357,2022-09-07,1,46,4
12358,2021-12-31,1,50,2
12359,2020-12-24,10,40,3
12360,2020-12-09,25,40,2
12361,2021-01-22,27,37,1
12362,2024-12-07,25,43,2
12363,2023-07-28,16,11,3
12364,2020-03-01,20,28,1
12365,2024-10-13,30,24,3
12366,2022-07-12,32,33,3
12367,2023-03-23,10,15,3
12368,2024-11-20,43,19,5
12369,2020-08-22,49,30,2
12370,2024-01-23,42,8,2
12371,2022-07-25,44,15,2
12372,2024-01-04,13,42,4
12373,2021-08-13,25,26,3
12374,2022-01-06,30,25,2
12375,2021-08-28,13,8,1
12376,2020-01-07,20,5,1
12377,2024-01-23,34,36,3
12378,2022-11-01,11,8,3
12379,2023-01-22,8,43,4
12380,2024-12-16,42,43,3
12381,2023-08-16,33,19,3
12382,2022-04-28,30,14,2
12383,2024-08-25,49,18,5
12384,2021-01-13,50,40,2
12385,2023-11-03,37,27,1
12386,2021-07-05,37,36,5
12387,2020-09-14,23,28,3
12388,2022-02-22,21,8,1
12389,2021-11-13,34,42,5
12390,2020-06-17,25,11,2
12391,2021-02-19,48,37,2
12392,2024-01-14,11,47,4
12393,2020-08-18,49,36,1
12394,2022-09-06,8,13,5
12395,2020-12-29,46,21,5
12396,2023-05-02,39,17,5
12397,2024-06-22,17,12,1
12398,2024-03-05,21,26,5
12399,2020-11-21,22,24,5
12400,2023-05-16,23,5,5
12401,2021-02-12,21,31,2
12402,2021-12-16,17,12,4
12403,2021-02-09,15,36,3
12404,2024-08-08,34,24,4
12405,2022-07-16,25,40,4
12406,2023-12-01,13,9,3
12407,2024-06-22,50,40,3
12408,2023-11-08,29,6,3
12409,2023-12-23,28,4,4
12410,2021-04-08,19,23,3
12411,2021-09-08,11,40,5
12412,2020-06-15,37,23,5
12413,2021-04-27,49,26,2
12414,2020-03-05,39,1,2
12415,2023-12-26,5,28,1
12416,2024-07-01,41,14,3
12417,2024-05-23,9,34,1
12418,2020-08-03,14,6,2
12419,2022-02-09,25,18,3
12420,2022-02-13,34,24,1
12421,2024-05-13,18,5,4
12422,2023-05-03,48,19,2
12423,2023-04-02,6,39,3
12424,2022-09-23,48,26,4
12425,2022-03-22,23,5,4
12426,2023-11-27,50,32,1
12427,2020-01-15,39,22,2
12428,2021-05-04,45,9,4
12429,2023-02-18,28,6,4
12430,2024-08-13,33,18,3
12431,2023-05-30,25,17,3
12432,2024-03-11,11,12,5
12433,2024-03-25,1,50,1
12434,2022-05-01,5,2,3
12435,2024-02-05,39,13,3
12436,2020-02-16,47,38,1
12437,2020-02-14,23,8,3
12438,2020-01-26,33,41,3
12439,2020-04-28,4,41,2
12440,2024-09-18,12,5,1
12441,2024-03-16,41,30,2
12442,2024-10-02,16,46,3
12443,2020-06-11,32,29,5
12444,2020-04-09,29,43,3
12445,2023-06-02,47,8,2
12446,2023-04-02,19,22,4
12447,2023-08-11,5,17,3
12448,2022-07-09,27,39,5
12449,2020-10-22,39,4,1
12450,2022-08-24,33,42,5
12451,2023-01-11,46,22,2
12452,2021-12-11,19,44,1
12453,2020-04-02,6,9,1
12454,2020-10-19,45,10,2
12455,2021-10-09,15,35,4
12456,2022-03-05,14,21,4
12457,2021-07-15,26,50,1
12458,2021-01-19,49,28,2
12459,2022-06-22,23,5,5
12460,2021-10-30,16,21,2
12461,2023-08-04,37,33,3
12462,2021-07-26,3,50,5
12463,2020-10-02,17,33,4
12464,2024-12-04,43,22,3
12465,2023-10-20,25,48,3
12466,2021-06-20,22,1,2
12467,2020-03-17,31,4,3
12468,2024-02-26,28,25,3
12469,2022-09-16,8,24,5
12470,2021-01-01,42,32,3
12471,2023-03-10,38,22,3
12472,2021-07-30,26,50,1
12473,2023-12-05,26,11,4
12474,2022-06-03,36,20,1
12475,2021-10-16,21,36,4
12476,2023-01-16,11,49,1
12477,2020-04-10,15,35,4
12478,2024-10-24,35,9,4
12479,2020-04-24,45,17,2
12480,2022-04-22,24,14,2
